Date		Open		Close		Percent Change		    NPC			       Day CDD
2024-12-15	101373.53	104298.7	2.885536293349949   	1.0288553629334993	350	0
2024-12-16	104293.58	106029.72	1.6646662239420678  	1.0166466622394206	351	0
2024-12-17	106030.69	106140.6	0.10365866712741705 	1.0010365866712743	352	0
2024-12-18	106147.3	100041.54	-5.752157614936988  	0.9424784238506301	353	1
2024-12-19	100070.69	97490.95	-2.5779176699990827 	0.9742208233000091	354	2
2024-12-20	97484.7		97755.93	0.27822827582174015 	1.0027822827582176	355	0
2024-12-21	97756.2		97224.73	-0.5436688414647881 	0.994563311585352	356	1
2024-12-22	97218.32	95104.94	-2.17384953782374   	0.9782615046217625	357	2
2024-12-23	95099.39	94686.24	-0.4344402209099282 	0.9956555977909006	358	3
2024-12-24	94684.34	98676.09	4.215850266263672   	1.0421585026626368	359	0
2024-12-25	98675.91	99299.2		0.6316536629862279  	1.0063165366298623	360	0
2024-12-26	99297.7		95795.52	-3.526949768222218  	0.9647305023177778	361	1
2024-12-27	95704.98	94164.86	-1.6092370532860416 	0.9839076294671396	362	2
2024-12-28	94160.19	95163.93	1.0659919016730857	    1.010659919016731	363	0
2024-12-29	95174.05	93530.23	-1.7271724803137063 	0.9827282751968629	364	1
